2025-12-19 19:10:28.284 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
╔════════════════════════════════════════════════════════╗
2025-12-19 19:10:50.670 [main] INFO  c.e.l.scenario.ScenarioExecutor - ║              FINAL SCENARIO REPORT                     ║
2025-12-19 19:10:50.670 [main] INFO  c.e.l.scenario.ScenarioExecutor - ╚════════════════════════════════════════════════════════╝

2025-12-19 19:10:50.673 [main] INFO  c.e.l.scenario.ScenarioExecutor - 
╔════════════════════════════════════════╗
║      USER PROFILING SUMMARY REPORT     ║
╚════════════════════════════════════════╝

Total Users: 10
  - Read-Heavy Users: 1
  - Write-Heavy Users: 0
  - Expensive Product Seekers: 9

User: Bob Smith <bob.smith@email.com>
  Profile: EXPENSIVE_SEEKER
  Description: User interested in expensive products (81,5% of views > €100,00)
  Total Operations: 27
  Last Activity: 2025-12-19T19:10:36.876248600

User: Charlie Davis <charlie.davis@email.com>
  Profile: EXPENSIVE_SEEKER
  Description: User interested in expensive products (100,0% of views > €100,00)
  Total Operations: 50
  Last Activity: 2025-12-19T19:10:38.577180800

User: Frank Zhang <frank.zhang@email.com>
  Profile: EXPENSIVE_SEEKER
  Description: User interested in expensive products (100,0% of views > €100,00)
  Total Operations: 37
  Last Activity: 2025-12-19T19:10:43.747393400

User: Ivy Chen <ivy.chen@email.com>
  Profile: EXPENSIVE_SEEKER
  Description: User interested in expensive products (83,3% of views > €100,00)
  Total Operations: 30
  Last Activity: 2025-12-19T19:10:48.289281900

User: Diana Martinez <diana.martinez@email.com>
  Profile: EXPENSIVE_SEEKER
  Description: User interested in expensive products (73,1% of views > €100,00)
  Total Operations: 26
  Last Activity: 2025-12-19T19:10:40.320459100

User: Eve Wilson <eve.wilson@email.com>
  Profile: EXPENSIVE_SEEKER
  Description: User interested in expensive products (74,3% of views > €100,00)
  Total Operations: 35
  Last Activity: 2025-12-19T19:10:42.411695600

User: Alice Johnson <alice.johnson@email.com>
  Profile: EXPENSIVE_SEEKER
  Description: User interested in expensive products (61,5% of views > €100,00)
  Total Operations: 26
  Last Activity: 2025-12-19T19:10:35.111947900

User: Henry Brown <henry.brown@email.com>
  Profile: EXPENSIVE_SEEKER
  Description: User interested in expensive products (67,9% of views > €100,00)
  Total Operations: 28
  Last Activity: 2025-12-19T19:10:47.015208700

User: Grace Lee <grace.lee@email.com>
  Profile: READ_HEAVY
  Description: User who performs mostly READ operations (90,9% reads)
  Total Operations: 22
  Last Activity: 2025-12-19T19:10:45.290450100

User: Jack Miller <jack.miller@email.com>
  Profile: EXPENSIVE_SEEKER
  Description: User interested in expensive products (66,7% of views > €100,00)
  Total Operations: 30
  Last Activity: 2025-12-19T19:10:50.607643700


2025-12-19 19:10:50.676 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile: user-profiles/bob_smith_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:50.679 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile: user-profiles/charlie_davis_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:50.681 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile: user-profiles/frank_zhang_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:50.683 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile: user-profiles/ivy_chen_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:50.685 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile: user-profiles/diana_martinez_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:50.687 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile: user-profiles/eve_wilson_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:50.689 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile: user-profiles/alice_johnson_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:50.693 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile: user-profiles/henry_brown_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:50.694 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile: user-profiles/grace_lee_email_com_READ_HEAVY_profile.json
2025-12-19 19:10:50.696 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile: user-profiles/jack_miller_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:50.696 [main] INFO  c.e.l.p.service.UserProfileService - Exported 10 profiles to user-profiles
2025-12-19 19:10:50.696 [main] INFO  c.e.l.scenario.ScenarioExecutor - 
📁 All profiles exported to: user-profiles/
2025-12-19 19:10:50.696 [main] INFO  c.e.l.scenario.ScenarioExecutor - ✅ Question 4 completed successfully!
2025-12-19 19:10:50.697 [main] INFO  c.e.l.scenario.ScenarioExecutor - 
✅ All scenarios executed successfully!
2025-12-19 19:10:50.697 [main] INFO  c.e.l.scenario.ScenarioExecutor - 📊 Check user-profiles/ directory for generated profiles
2025-12-19 19:10:50.697 [main] INFO  c.e.l.cli.ScenarioRunner - 

2025-12-19 19:10:50.697 [main] INFO  c.e.l.cli.ScenarioRunner - ╔════════════════════════════════════════════════════════╗
2025-12-19 19:10:50.697 [main] INFO  c.e.l.cli.ScenarioRunner - ║   ✅ SCENARIOS COMPLETED SUCCESSFULLY!                 ║
2025-12-19 19:10:50.697 [main] INFO  c.e.l.cli.ScenarioRunner - ╚════════════════════════════════════════════════════════╝
2025-12-19 19:10:50.697 [main] INFO  c.e.l.cli.ScenarioRunner - 

2025-12-19 19:10:50.697 [main] INFO  c.e.l.cli.ScenarioRunner - 📁 Check user-profiles/ directory for generated profiles
2025-12-19 19:10:50.697 [main] INFO  c.e.l.cli.ScenarioRunner - 🗄️  Check MongoDB for users and products collections
2025-12-19 19:10:50.697 [main] INFO  c.e.l.cli.ScenarioRunner - 

2025-12-19 19:10:50.697 [main] INFO  c.e.l.cli.ScenarioRunner - ✅ Exiting application...
2025-12-19 19:11:01.492 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-12-19 19:11:01.558 [main] INFO  c.e.l.LoggingAndObservabilityApplication - Starting LoggingAndObservabilityApplication using Java 21.0.8 with PID 26948 (C:\Users\Jihen\Desktop\Logging and Observability\target\classes started by Jihen in C:\Users\Jihen\Desktop\Logging and Observability)
2025-12-19 19:11:01.559 [main] INFO  c.e.l.LoggingAndObservabilityApplication - No active profile set, falling back to 1 default profile: "default"
2025-12-19 19:11:02.327 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2025-12-19 19:11:02.424 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 74 ms. Found 2 MongoDB repository interfaces.
2025-12-19 19:11:03.583 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-12-19 19:11:03.602 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-12-19 19:11:03.606 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-12-19 19:11:03.607 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
2025-12-19 19:11:03.748 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-12-19 19:11:03.748 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2101 ms
2025-12-19 19:11:03.835 [main] INFO  c.e.l.l.extractor.ProfileExtractor - ProfileExtractor initialized. Output directory: extracted-profiles
2025-12-19 19:11:04.089 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.11.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.8+12-LTS-250"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, transportSettings=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@7d4d8579, com.mongodb.Jep395RecordCodecProvider@159424e2, com.mongodb.KotlinCodecProvider@29bcf51d]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
2025-12-19 19:11:04.113 [cluster-ClusterId{value='694595376676bc6ed10da66a', description='null'}-localhost:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=46746200}
2025-12-19 19:11:04.676 [main] INFO  c.e.l.p.service.UserProfileService - UserProfileService initialized. Profiles directory: user-profiles
2025-12-19 19:11:04.741 [main] INFO  c.e.l.l.service.StructuredLogger - StructuredLogger initialized. Logs directory: structured-logs
2025-12-19 19:11:05.262 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-12-19 19:11:05.312 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2025-12-19 19:11:05.327 [main] INFO  c.e.l.LoggingAndObservabilityApplication - Started LoggingAndObservabilityApplication in 4.668 seconds (process running for 5.84)
2025-12-19 19:11:05.332 [main] INFO  c.e.l.cli.LogExtractionRunner - 

2025-12-19 19:11:05.332 [main] INFO  c.e.l.cli.LogExtractionRunner - ╔════════════════════════════════════════════════════════╗
2025-12-19 19:11:05.333 [main] INFO  c.e.l.cli.LogExtractionRunner - ║   📊 STARTING LOG PARSING & PROFILE EXTRACTION         ║
2025-12-19 19:11:05.333 [main] INFO  c.e.l.cli.LogExtractionRunner - ║   Question 5: Parse logs and construct user profiles  ║
2025-12-19 19:11:05.333 [main] INFO  c.e.l.cli.LogExtractionRunner - ╚════════════════════════════════════════════════════════╝
2025-12-19 19:11:05.334 [main] INFO  c.e.l.cli.LogExtractionRunner - 

2025-12-19 19:11:05.334 [main] INFO  c.e.l.cli.LogExtractionRunner - Step 1: Parsing log files...
2025-12-19 19:11:05.335 [main] INFO  c.e.l.logging.parser.LogParser - Parsing log file: logs/product-management.log
2025-12-19 19:11:05.462 [main] INFO  c.e.l.logging.parser.LogParser - Parsed 806 log entries from logs/product-management.log
2025-12-19 19:11:05.463 [main] WARN  c.e.l.logging.parser.LogParser - Log file not found: structured-logs/application-logs.txt
2025-12-19 19:11:05.463 [main] INFO  c.e.l.cli.LogExtractionRunner - ✅ Parsed 806 log entries

2025-12-19 19:11:05.463 [main] INFO  c.e.l.cli.LogExtractionRunner - Step 2: Extracting user profiles from logs...
2025-12-19 19:11:05.463 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Extracting user profiles from logs...
2025-12-19 19:11:05.464 [main] INFO  c.e.l.logging.parser.LogParser - Parsing log file: logs/product-management.log
2025-12-19 19:11:05.514 [main] INFO  c.e.l.logging.parser.LogParser - Parsed 812 log entries from logs/product-management.log
2025-12-19 19:11:05.514 [main] WARN  c.e.l.logging.parser.LogParser - Log file not found: structured-logs/application-logs.txt
2025-12-19 19:11:05.514 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Found 812 log entries to process
2025-12-19 19:11:05.517 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Found logs for 11 users
2025-12-19 19:11:05.522 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built WRITE_HEAVY profile for user: bob.smith@email.com
2025-12-19 19:11:05.523 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built WRITE_HEAVY profile for user: unknown@email.com
2025-12-19 19:11:05.525 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built READ_HEAVY profile for user: frank.zhang@email.com
2025-12-19 19:11:05.526 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built READ_HEAVY profile for user: charlie.davis@email.com
2025-12-19 19:11:05.526 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built READ_HEAVY profile for user: ivy.chen@email.com
2025-12-19 19:11:05.527 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built WRITE_HEAVY profile for user: diana.martinez@email.com
2025-12-19 19:11:05.527 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built READ_HEAVY profile for user: eve.wilson@email.com
2025-12-19 19:11:05.528 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built READ_HEAVY profile for user: alice.johnson@email.com
2025-12-19 19:11:05.528 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built WRITE_HEAVY profile for user: henry.brown@email.com
2025-12-19 19:11:05.529 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built READ_HEAVY profile for user: jack.miller@email.com
2025-12-19 19:11:05.530 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Built READ_HEAVY profile for user: grace.lee@email.com
2025-12-19 19:11:05.530 [main] INFO  c.e.l.cli.LogExtractionRunner - ✅ Extracted 11 user profiles

2025-12-19 19:11:05.530 [main] INFO  c.e.l.cli.LogExtractionRunner - Step 3: Exporting profiles to JSON...
2025-12-19 19:11:05.530 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exporting 11 extracted profiles...
2025-12-19 19:11:05.647 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/bob_smith_email_com_WRITE_HEAVY_extracted.json
2025-12-19 19:11:05.659 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/unknown_email_com_WRITE_HEAVY_extracted.json
2025-12-19 19:11:05.665 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/frank_zhang_email_com_READ_HEAVY_extracted.json
2025-12-19 19:11:05.668 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/charlie_davis_email_com_READ_HEAVY_extracted.json
2025-12-19 19:11:05.675 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/ivy_chen_email_com_READ_HEAVY_extracted.json
2025-12-19 19:11:05.677 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/diana_martinez_email_com_WRITE_HEAVY_extracted.json
2025-12-19 19:11:05.679 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/eve_wilson_email_com_READ_HEAVY_extracted.json
2025-12-19 19:11:05.681 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/alice_johnson_email_com_READ_HEAVY_extracted.json
2025-12-19 19:11:05.684 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/henry_brown_email_com_WRITE_HEAVY_extracted.json
2025-12-19 19:11:05.687 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/jack_miller_email_com_READ_HEAVY_extracted.json
2025-12-19 19:11:05.689 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Exported extracted profile: extracted-profiles/grace_lee_email_com_READ_HEAVY_extracted.json
2025-12-19 19:11:05.689 [main] INFO  c.e.l.l.extractor.ProfileExtractor - Profile extraction complete. 11 profiles exported to extracted-profiles
2025-12-19 19:11:05.689 [main] INFO  c.e.l.cli.LogExtractionRunner - ✅ Profiles exported

2025-12-19 19:11:05.696 [main] INFO  c.e.l.cli.LogExtractionRunner - 
╔════════════════════════════════════════════════════════╗
║      PROFILE EXTRACTION REPORT (Question 5)        ║
╚════════════════════════════════════════════════════════╝

Total Profiles Extracted: 11
  - READ-HEAVY: 7 (63,6%)
  - WRITE-HEAVY: 4 (36,4%)
  - EXPENSIVE-SEEKER: 0 (0,0%)

Extracted Profiles:
══════════════════════════════════════════════════════

User: context set <bob.smith@email.com>
  Profile Type: WRITE_HEAVY
  Description: User who performs mostly WRITE operations (325,0% writes)
  Total Operations: 24
  Period: 2025-12-19T19:10:35.316 to 2025-12-19T19:10:36.934

User: Unknown <unknown@email.com>
  Profile Type: WRITE_HEAVY
  Description: User who performs mostly WRITE operations (0,0% writes)
  Total Operations: 20
  Period: 2025-12-19T19:10:33.086 to 2025-12-19T19:10:33.418

User: context set <frank.zhang@email.com>
  Profile Type: READ_HEAVY
  Description: User who performs mostly READ operations (95,0% reads)
  Total Operations: 20
  Period: 2025-12-19T19:10:42.477 to 2025-12-19T19:10:43.747

User: context set <charlie.davis@email.com>
  Profile Type: READ_HEAVY
  Description: User who performs mostly READ operations (100,0% reads)
  Total Operations: 26
  Period: 2025-12-19T19:10:36.940 to 2025-12-19T19:10:38.634

User: context set <ivy.chen@email.com>
  Profile Type: READ_HEAVY
  Description: User who performs mostly READ operations (94,7% reads)
  Total Operations: 19
  Period: 2025-12-19T19:10:47.079 to 2025-12-19T19:10:48.289

User: context set <diana.martinez@email.com>
  Profile Type: WRITE_HEAVY
  Description: User who performs mostly WRITE operations (261,5% writes)
  Total Operations: 26
  Period: 2025-12-19T19:10:38.641 to 2025-12-19T19:10:40.376

User: context set <eve.wilson@email.com>
  Profile Type: READ_HEAVY
  Description: User who performs mostly READ operations (100,0% reads)
  Total Operations: 28
  Period: 2025-12-19T19:10:40.387 to 2025-12-19T19:10:42.471

User: context set <alice.johnson@email.com>
  Profile Type: READ_HEAVY
  Description: User who performs mostly READ operations (90,9% reads)
  Total Operations: 22
  Period: 2025-12-19T19:10:33.424 to 2025-12-19T19:10:35.111

User: context set <henry.brown@email.com>
  Profile Type: WRITE_HEAVY
  Description: User who performs mostly WRITE operations (309,1% writes)
  Total Operations: 27
  Period: 2025-12-19T19:10:45.323 to 2025-12-19T19:10:47.069

User: context set <jack.miller@email.com>
  Profile Type: READ_HEAVY
  Description: User who performs mostly READ operations (100,0% reads)
  Total Operations: 30
  Period: 2025-12-19T19:10:48.295 to 2025-12-19T19:10:50.667

User: context set <grace.lee@email.com>
  Profile Type: READ_HEAVY
  Description: User who performs mostly READ operations (90,9% reads)
  Total Operations: 22
  Period: 2025-12-19T19:10:43.756 to 2025-12-19T19:10:45.290

📁 Profiles exported to: extracted-profiles/

2025-12-19 19:11:05.697 [main] INFO  c.e.l.cli.LogExtractionRunner - 

2025-12-19 19:11:05.697 [main] INFO  c.e.l.cli.LogExtractionRunner - ╔════════════════════════════════════════════════════════╗
2025-12-19 19:11:05.697 [main] INFO  c.e.l.cli.LogExtractionRunner - ║   ✅ LOG EXTRACTION COMPLETED SUCCESSFULLY!            ║
2025-12-19 19:11:05.697 [main] INFO  c.e.l.cli.LogExtractionRunner - ╚════════════════════════════════════════════════════════╝
2025-12-19 19:11:05.697 [main] INFO  c.e.l.cli.LogExtractionRunner - 

2025-12-19 19:11:05.697 [main] INFO  c.e.l.cli.LogExtractionRunner - 📁 Check extracted-profiles/ directory for results
2025-12-19 19:11:05.697 [main] INFO  c.e.l.cli.LogExtractionRunner - 📊 Check structured-logs/ directory for structured logs
2025-12-19 19:11:05.697 [main] INFO  c.e.l.cli.LogExtractionRunner - 

2025-12-19 19:11:05.697 [main] INFO  c.e.l.cli.LogExtractionRunner - ✅ Exiting application...
